#key	synopsis
Golf Ou - The King of Golf (Japan) (SGB Enhanced) (GB Compatible)	Golf Ou - The King of Golf is a golf game by Digital Kids for the 8-bit Game Boy line, released in mid-1999 in Japan only. From a technical point of view, it is modestly notable for its use of autosave and voice acting. Two different attempts at localization by Crave Entertainment, dated 2000, were found in the September 2020 leak: - Golf King, which appears to be a more direct localization for the European market. - Supershot Golf Robot, intended for release in America, which replaces your friendly mentor with a mad robot.
Gonta no Okiraku Daibouken (Japan)	Gonta no Okiraku Daibouken is an Adventure game, published by Lay-Up, which was released in Japan in 2000.
Goraku Ou Tango! (Japan) (GB Compatible)	Go Raku Ou Tango! is a simple word game mimicking the puzzles found in the pages of popular printed Japanese word-puzzle publisher Sekai Bunka. These puzzles consist of taking words writing in English and the two syllabaries of Japan Hiragana, or Katakana, and moving tiles around beneath the word(s) to recreate them in a different writing style. There are several variants on this gameplay. There is a story mode featuring a family of archaeologists who are digging up Japanese orthography across the globe. Sweden, for instance, is known not only as being the home of lost Atlantis but also troves of buried Japanese writing! A family member is missing perhaps there will be clues in this the ruins of these global ancient Japanese ruins? By completing the puzzles you will get to see a scene and a new more difficult puzzle.
Grand Theft Auto (USA) (GB Compatible)	In Grand Theft Auto, the player takes the role of a small-time criminal trying to make it big with the mob. Stealing cars, doing jobs for the gangsters and behaving generally anti-social are the way to success. The action moves through six levels spread over three different cities, each based on a real US city: Liberty City (based on New York City), San Andreas (based on San Francisco) and Vice City (based on Miami). To finish a level, a certain score must be reached. Stealing cars and crashing into traffic, driving over pedestrians and killing cops all raise the score, but the big points are made through jobs. Answering phones or entering special cars brings mission assignments, from simple &quot;ditch-a-hot-car&quot; jobs to supporting bank robberies or carrying out assassinations. Completing a mission will raise the score substantially and also increase the score multiplier, so that completing the next felony will gain even more points. Criminal behavior comes with a price of course: if policemen witness a crime, the player's wanted level rises. At the lowest level, a single police car might give chase, whereas at the highest level whole car squads hunt the player, the police set up roadblocks and shoot to kill. The only way to evade the cops is to find a respray shop and get a new paint job with new license plates. This costs money which is deducted from the score, however. But even dying or being arrested are not the end. The player has several lives, and ending up in jail simply results in being stripped of all weapons and armor and the score multiplier being lowered. The entire action is viewed from a top-down perspective, which zooms out while driving a car, for a better overview at high speeds. The cities are many screens large and can be freely explored. Crates are scattered over the cities, which might include weapons (from pistols to rocket launchers), armor or other bonus items: extra lives, police bribes (used to reduce the wanted level to zero) and get-out-of-jail-free cards (used to retain score multiplier and weapons when busted). Dozens of different vehicles are available for the taking, each with unique characteristics: a bus will handle very differently than a sports car.
Grand Theft Auto 2 (USA)	Lie, cheat, and steal your way through 3 huge cities in the follow-up to Grand Theft Auto. Earn the respect of 7 different gangs as you demolish the town in your attempt to make lots of cash.
Grandia - Parallel Trippers (Japan)	This is a Game Boy spin-off from the original Grandia game on Saturn and Playstation. It tells the tale of three school children named Yuuhi, Mizuki and Shirou who get sucked into the world of Grandia. In the course of the game you meet the cast of the original Grandia game like Justin, Feena, Sue etc. Though the characters from Grandia appear in it, it is not a continuation of the Grandia storyline.
Granduel - Shinki Dungeon no Hihou (Japan)	Gran Duel: Shinki Dungeon no Hihou is a Role-Playing game, developed by Studio VeX and published by Bottom Up, which was released in Japan in 1999.
Great Battle Pocket, The (Japan) (SGB Enhanced) (GB Compatible)	The Great Battle Pocket is a Miscellaneous game, developed by Alpha Unit and published by Banpresto, which was released in Japan in 1999.
Gremlins - Unleashed (Europe) (En,Fr,De,Es,It,Pt)	In this game, the film's hero, Gizmo, attempts to find the gremlins and capture them all. In the meantime, the sinister Stripe and his army of 30 different gremlins decide to invade the town of Kingston Falls and try to transform Gizmo into a gremlin. The game can be played as either character. Gremlins: Unleashed! features 10 levels based in locations featured in the film, including Billy's house, the school laboratory, the department store, and the movie theater.
Grinch, The (USA)	As the Grinch, you're going to make sure that Whoville will NOT celebrate Christmas this year... Your missions, should you choose to accept them, includes breaking presents, build some of your nasty gadgets (rotten egg launcher, slime shooter), messing with the mail... And more. Explore four large environments in search of your blueprints for your &quot;weapons&quot;. Even summon your pal Max for a little assistance at times.
Guruguru Garakutas (Japan) (SGB Enhanced) (GB Compatible)	An RPG that goes back and forth between the real world and another world, where junk picked up in the real world can be turned into friends and items in the other world. Use them to defeat the evil empire.
Guruguru Town Hanamaru-kun (Japan)	The students spend a day with &quot;Hanamaru,&quot; the main character from the TV anime, playing mini games such as quiz, hide-and-seek, and shiritori.
